name,address,phone,website
제이슨마 부동산,"14455 Webb Chapel Road, Farmers Branch, TX 75234",972) 896-0611,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=14455+Webb+Chapel+Road%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
Sister Beauty Supply,"1313 SW Lee Boulevard, Lawton, OK 73501",580) 353-6730,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1313+SW+Lee+Boulevard%2C+Lawton%2C+OK+73501&z=16&iwloc=A&z=auto
예은 수학 SAT(알링턴),,817) 505-6588,
권태선동물병원(Park Mall Animal Clinic),"2462 K Ave. Plano, TX 75074",972-423-1804,https://www.pmacplano.com
[email protected],"2462 K Ave. Plano, TX 75074",972-423-1804,https://www.pmacplano.com
휴스턴 한인학교 (The Houston Korean School),"1809 Hollister Road, Houston, TX 77080",713) 364-1580,https://www.houstonks.org
[email protected],"1809 Hollister Road, Houston, TX 77080",713) 364-1580,https://www.houstonks.org
양재현 공인회계사 (CPA),"6011 Rittiman Plaza, San Antonio, TX 78218",210) 233-1833 / 432) 413-7353,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6011+Rittiman+Plaza%2C+San+Antonio%2C+TX+78218&z=16&iwloc=A&z=auto
[email protected],"6011 Rittiman Plaza, San Antonio, TX 78218",210) 233-1833 / 432) 413-7353,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6011+Rittiman+Plaza%2C+San+Antonio%2C+TX+78218&z=16&iwloc=A&z=auto
오늘 한끼( TODAY'S MEAL) & 원돈 (ONEDON),"1호점 시온마트 푸드코트 2405 S. STEMMONS FRWY. #126, LEWISVILLE, TX 75067 / 2호점 11434 EMERALD ST. #108, DALLAS, TX 75229",214.214.0257 / 214.613.2858,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1%ED%98%B8%EC%A0%90+%EC%8B%9C%EC%98%A8%EB%A7%88%ED%8A%B8+%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8+2405+S.+STEMMONS+FRWY.+%23126%2C+LEWISVILLE%2C+TX+75067+%2F+2%ED%98%B8%EC%A0%90+11434+EMERALD+ST.+%23108%2C+DALLAS%2C+TX+75229&z=16&iwloc=A&z=auto
업소록,"8075 FM. 423 Bldg. 3 #100, Frisco, TX 75034",214) 469-1001 / 469) 345-2422 / 972) 991-1100 / 469) 774-4104 / 214) 769-7716 / 713) 973-6060 / 405) 341-1016 / 512) 230-2416 / 469) 407-4411 / 832) 859-1520 / 512) 695-1481,http://www.forestdentalcafe.com
포레스트 덴탈 카페 (Forest Dental Cafe),"8075 FM. 423 Bldg. 3 #100, Frisco, TX 75034",214) 469-1001 / 469) 345-2422 / 972) 991-1100 / 469) 774-4104 / 214) 769-7716 / 713) 973-6060 / 405) 341-1016 / 512) 230-2416 / 469) 407-4411 / 832) 859-1520 / 512) 695-1481,http://www.forestdentalcafe.com
[email protected],"8075 FM. 423 Bldg. 3 #100, Frisco, TX 75034",214) 469-1001,http://www.forestdentalcafe.com
Wholesale Bakery Depot,"11311 Harry Hines Blvd. #404, Dallas, TX 75229",469) 345-2422,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11311+Harry+Hines+Blvd.+%23404%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
영 종합보험 (Young Insurance Center),"5930 LBJ Fwy. #438, Dallas, TX 75240",972) 991-1100 / 469) 774-4104,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5930+LBJ+Fwy.+%23438%2C+Dallas%2C+TX+75240&z=16&iwloc=A&z=auto
[email protected],"5930 LBJ Fwy. #438, Dallas, TX 75240",972) 991-1100 / 469) 774-4104,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=5930+LBJ+Fwy.+%23438%2C+Dallas%2C+TX+75240&z=16&iwloc=A&z=auto
아리따움 플레이노 (ARITAUM),"3320 K. Ave. #306, Plano, TX 75074",214) 769-7716,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3320+K.+Ave.+%23306%2C+Plano%2C+TX+75074&z=16&iwloc=A&z=auto
K- 비디오,"10011 K Long Point Road, Carrollton, TX 75007",713) 973-6060,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=10011+K+Long+Point+Road%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
Dragon Kim's Taekwondo Fitness,"2600 E 2nd Street, Edmond, OK 73034",405) 341-1016,http://www.dragonkimstkd.com
[email protected],"2600 E 2nd Street, Edmond, OK 73034",405) 341-1016,http://www.dragonkimstkd.com
최재은 변호사,"7000 N. Mo Pac Ewy. #200, Austin, TX 78731",512) 230-2416,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7000+N.+Mo+Pac+Ewy.+%23200%2C+Austin%2C+TX+78731&z=16&iwloc=A&z=auto
십자가그사랑교회,"3712 Central Drive, Bedford, TX 76021",469) 407-4411,https://www.loveofthecross.com
[email protected],"3712 Central Drive, Bedford, TX 76021",469) 407-4411,https://www.loveofthecross.com
이화여자대학교 (휴스턴),,832) 859-1520,
조아 부동산 (강수지),"800 Newman Dr., Austin, TX 78703",512) 695-1481,https://www.susiekang.com
[email protected],"800 Newman Dr., Austin, TX 78703",512) 695-1481,https://www.susiekang.com
업소록,"1461 S. Belt Line Rd. #500, Coppell, TX 75019",214) 681-7722 / 972) 402-9799 / 214) 991-6300 / 972) 243-0434 / 972) 410-0042 / 469) 585-4603 / 972) 566-2600 / 214) 528-8400 / 214) 734-5742 / 214) 605-9424 / 817) 714-8825,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1461+S.+Belt+Line+Rd.+%23500%2C+Coppell%2C+TX+75019&z=16&iwloc=A&z=auto
그레이스 부동산,"1461 S. Belt Line Rd. #500, Coppell, TX 75019",214) 681-7722 / 972) 402-9799 / 214) 991-6300 / 972) 243-0434 / 972) 410-0042 / 469) 585-4603 / 972) 566-2600 / 214) 528-8400 / 214) 734-5742 / 214) 605-9424 / 817) 714-8825,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1461+S.+Belt+Line+Rd.+%23500%2C+Coppell%2C+TX+75019&z=16&iwloc=A&z=auto
그레이스 부동산,"1461 S. Belt Line Rd. #500, Coppell, TX 75019",214) 681-7722,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1461+S.+Belt+Line+Rd.+%23500%2C+Coppell%2C+TX+75019&z=16&iwloc=A&z=auto
I Luv Pho,"8350 N. MacArthur Blvd. #100, Irving, TX 75063",972) 402-9799,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=8350+N.+MacArthur+Blvd.+%23100%2C+Irving%2C+TX+75063&z=16&iwloc=A&z=auto
뉴비젼 영상제작,"2000 Royal Lane #200, Dallas, TX 75229",214) 991-6300,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2000+Royal+Lane+%23200%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
[email protected],"2000 Royal Lane #200, Dallas, TX 75229",214) 991-6300,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2000+Royal+Lane+%23200%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
영동회관 (Korea House Restaurant & Sushi Bar Dallas),"2598 Royal Lane, Dallas, TX 75229",972) 243-0434,http://www.koreahousedallas.com
(Mon-Sun) 10:30am ~ 10:00pm (7days open),"2598 Royal Lane, Dallas, TX 75229",972) 243-0434,http://www.koreahousedallas.com
Family Center VitaleHEALTH (김혜영 클리닉),"1020 Flower Mound RD, suite 100, Flower Mound, TX 75028 // 4217 Marsh Ridge Rd, Suite 110, Carrollton, TX 75010",972) 410-0042,https://www.vitalehealth.org
[email protected],"1020 Flower Mound RD, suite 100, Flower Mound, TX 75028 // 4217 Marsh Ridge Rd, Suite 110, Carrollton, TX 75010",972) 410-0042,https://www.vitalehealth.org
JP 디자인,"1316 Lakehurst Dr., Flower Mound, TX 75022",469) 585-4603,http://www.jpdesignconsulting.com
"(Mon-Fri) 9:00am ~ 5:00pm, (Sat-Sun) 9:00am ~ 12:00pm","1316 Lakehurst Dr., Flower Mound, TX 75022",469) 585-4603,http://www.jpdesignconsulting.com
Betty J. Park. M. D,"7777 Forest Ln. #C755, Dallas, TX 75230",972) 566-2600,http://www.dermatologyofdallas.com
송태림 변호사 (The Tailim Song Law Firm),"8111 LBJ Fwy. #480, Dallas, TX 75251",214) 528-8400,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=8111+LBJ+Fwy.+%23480%2C+Dallas%2C+TX+75251&z=16&iwloc=A&z=auto
달라스 한인 가정상담센터,"2534 Royal Ln. #228, Dallas, TX 75229",214) 734-5742,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2534+Royal+Ln.+%23228%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
Jr Simba,"11500 N. Stemmons Fwy Ste 122, Dallas, TX 75229",214) 605-9424 / 817) 714-8825,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11500+N.+Stemmons+Fwy+Ste+122%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
업소록,"11528 Harry Hines Blvd. #211, Dallas, TX 75229",972) 247-1661 / 972) 241-1234 / 972) 832-9999 / 972) 243-6989 / 972) 506-9466 / 918) 258-4929 / 972) 372-0707 / 281) 469-6262 / 214-923-0061 / 214) 366-3413 / 817) 831-0321,http://www.cleviewcap.com
Cleview Inc.,"11528 Harry Hines Blvd. #211, Dallas, TX 75229",972) 247-1661 / 972) 241-1234 / 972) 832-9999 / 972) 243-6989 / 972) 506-9466 / 918) 258-4929 / 972) 372-0707 / 281) 469-6262 / 214-923-0061 / 214) 366-3413 / 817) 831-0321,http://www.cleviewcap.com
Cleview Inc.,"11528 Harry Hines Blvd. #211, Dallas, TX 75229",972) 247-1661,http://www.cleviewcap.com
"(Mon-Fri) 9:30am ~ 6:00pm, (Sat) 9:30am ~ 4:00pm","11528 Harry Hines Blvd. #211, Dallas, TX 75229",972) 247-1661,http://www.cleviewcap.com
IBS (International Building Service),"2356 Glenda Lane Suite A, Dallas, TX 75229",972) 241-1234,https://www.ibsfirst.com
[email protected],"2356 Glenda Lane Suite A, Dallas, TX 75229",972) 241-1234,https://www.ibsfirst.com
달라스 제칠일안식일예수재림교회,"2115 Denton Drive, Carrollton, TX 75006",972) 832-9999,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2115+Denton+Drive%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
비즈 아이디어 (biz ideas),"1901 Royal Ln. #111, Dallas, TX 75229",972) 243-6989 / 972) 506-9466,http://www.bizideastx.com/
[email protected],"1901 Royal Ln. #111, Dallas, TX 75229",972) 243-6989 / 972) 506-9466,http://www.bizideastx.com/
털사 순복음선교교회,"500 N. 9th Street, Arrow, OK 74012",918) 258-4929,http://www.tfgchurch.org
프라임 교정전문치과 (Prime orthodontics),"1609 W. Hebron Pkwy. #112, Carrollton, TX 75010",972) 372-0707,http://www.primeorthodontics.com
대한 체육관 (송철),"11304 Huffmeister Road, Houston, TX 77065",281) 469-6262,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11304+Huffmeister+Road%2C+Houston%2C+TX+77065&z=16&iwloc=A&z=auto
GCS,"3827 Vine Crest, Dallas, TX 75229",214-923-0061,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3827+Vine+Crest%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
박운서 CPA,"2625 Old Denton Rd. #508, Carrollton, TX 75007",214) 366-3413,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+Denton+Rd.+%23508%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
T&R 종합의료원,"2919 Markum Drive, Fort Worth, TX 76117",817) 831-0321,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2919+Markum+Drive%2C+Fort+Worth%2C+TX+76117&z=16&iwloc=A&z=auto
업소록,"420 E Round Grove #200 S4, Lewisville, TX 75057",972) 375-6388 / 972) 241-5678 / 972) 438-9660 / 469) 939-4102 / 469) 248-3385 / 405) 321-5575 / 972) 484-1999 / 214)435-4371 / 214.377.1020 / 972.525.2200 / 469) 900-8060 / 832) 325-4601 / 972.241.3894 / 682.552.4193,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=420+E+Round+Grove+%23200+S4%2C++Lewisville%2C+TX+75057&z=16&iwloc=A&z=auto
Queen Skin Care(퀸 스킨 케어),"420 E Round Grove #200 S4, Lewisville, TX 75057",972) 375-6388 / 972) 241-5678 / 972) 438-9660 / 469) 939-4102 / 469) 248-3385 / 405) 321-5575 / 972) 484-1999 / 214)435-4371 / 214.377.1020 / 972.525.2200 / 469) 900-8060 / 832) 325-4601 / 972.241.3894 / 682.552.4193,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=420+E+Round+Grove+%23200+S4%2C++Lewisville%2C+TX+75057&z=16&iwloc=A&z=auto
Queen Skin Care(퀸 스킨 케어),"420 E Round Grove #200 S4, Lewisville, TX 75057",972) 375-6388,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=420+E+Round+Grove+%23200+S4%2C++Lewisville%2C+TX+75057&z=16&iwloc=A&z=auto
Jung Me Trading Co,"11528 Harry Hines Blvd. #A107, Dallas, TX 75229",972) 241-5678,http://www.hijungme.com
Kimco 도넛,"2204 Hinton D.r #102, Irving, TX 75061",972) 438-9660 / 469) 939-4102,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2204+Hinton+D.r+%23102%2C+Irving%2C+TX+75061&z=16&iwloc=A&z=auto
"(Mon-Fri) 9:00am ~ 5:00pm, (Sat-Sun) Appointment Only","2204 Hinton D.r #102, Irving, TX 75061",972) 438-9660 / 469) 939-4102,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2204+Hinton+D.r+%23102%2C+Irving%2C+TX+75061&z=16&iwloc=A&z=auto
Happy Energy Solution Inc,"2216 Royal Ln. #102, Dallas, TX 75229",469) 248-3385,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2216+Royal+Ln.+%23102%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
선 테일러 & 턱시도 대여,"912 W. Main Street, Norman, OK 73069",405) 321-5575,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=912+W.+Main+Street%2C+Norman%2C+OK+73069&z=16&iwloc=A&z=auto
라디오 액티브 오디오 & 비디오 (Radioactive Audio Video),"11407 Emerald St. #110, Dallas, TX 75229",972) 484-1999 / 214)435-4371,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11407+Emerald+St.+%23110%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
[email protected],"11407 Emerald St. #110, Dallas, TX 75229",972) 484-1999 / 214)435-4371,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11407+Emerald+St.+%23110%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
Commonwealth Business Bank (CBB Bank),"2164 Royal Ln, Dallas, TX 75229",214.377.1020 / 972.525.2200,http://www.cbb-bank.com
"(Mon-Fri) 9am ~ 5pm, (Sat) 9am-1pm, (Sun) Closed","2164 Royal Ln, Dallas, TX 75229",214.377.1020 / 972.525.2200,http://www.cbb-bank.com
밥도둑,"2625 Old Denton Rd., suite 452, Carrollton TX 75007",469) 900-8060,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+Denton+Rd.%2C+suite+452%2C+Carrollton+TX+75007&z=16&iwloc=A&z=auto
한진해운,"9821 Katy Freeway #350, Houston, TX 77020",832) 325-4601,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=9821+Katy+Freeway+%23350%2C+Houston%2C+TX+77020&z=16&iwloc=A&z=auto
아줌마 캐더링,"13850 N. Stemmons Fwy #110, Famers Branch, TX 75234",972.241.3894 / 682.552.4193,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=13850+N.+Stemmons+Fwy+%23110%2C+Famers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
업소록,"2340 E. Trinity Mills Rd. #300, Carrollton, TX 75006",214) 616-9527 / 972) 670-6544 / 972) 652-0088 / 580) 357-0681 / 918) 855-0267 / 918) 584-0566 / 972) 247-9111 / 972.372.0685 / 469.473.4010 / 469.702.2079 / 469.758.6392 / 972-807-2333 / 770-757-4433 / 972) 241-6862,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2340+E.+Trinity+Mills+Rd.+%23300%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
협동통신,"2340 E. Trinity Mills Rd. #300, Carrollton, TX 75006",214) 616-9527 / 972) 670-6544 / 972) 652-0088 / 580) 357-0681 / 918) 855-0267 / 918) 584-0566 / 972) 247-9111 / 972.372.0685 / 469.473.4010 / 469.702.2079 / 469.758.6392 / 972-807-2333 / 770-757-4433 / 972) 241-6862,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2340+E.+Trinity+Mills+Rd.+%23300%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
협동통신,,214) 616-9527,
황인호 변호사,"2340 E. Trinity Mills Rd. #300, Carrollton, TX 75006",972) 670-6544,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2340+E.+Trinity+Mills+Rd.+%23300%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
한울 회계법인,"1878 Royal Ln. #200, Dallas, TX 75229",972) 652-0088,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1878+Royal+Ln.+%23200%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
로턴 한인장로교회,"920 NW. 38th Street, Lawton, OK 73505",580) 357-0681,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=920+NW.+38th+Street%2C+Lawton%2C+OK+73505&z=16&iwloc=A&z=auto
성명숙 부동산,"8990 S. Sheridan Road, Tulsa, OK 74133",918) 855-0267,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=8990+S.+Sheridan+Road%2C+Tulsa%2C+OK+74133&z=16&iwloc=A&z=auto
하버드 옷*구두수선,"1118 S. Harvard Road, Tulsa, OK 74112",918) 584-0566,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1118+S.+Harvard+Road%2C+Tulsa%2C+OK+74112&z=16&iwloc=A&z=auto
뉴스코리아 방어운전교육,"2000 Royal Lane, Dallas, TX 75229",972) 247-9111,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2000+Royal+Lane%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
매드포치킨(Mad for Chicken),,972.372.0685 / 469.473.4010 / 469.702.2079 / 469.758.6392,https://www.madforchicken.com
장수돌침대 달라스 지점,"2570 Royal Ln. Dallas, TX 75229 (해리하인즈 고려갈비 옆)",972-807-2333 / 770-757-4433,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2570+Royal+Ln.+Dallas%2C+TX+75229+%28%ED%95%B4%EB%A6%AC%ED%95%98%EC%9D%B8%EC%A6%88+%EA%B3%A0%EB%A0%A4%EA%B0%88%EB%B9%84+%EC%98%86%29&z=16&iwloc=A&z=auto
홍선희 치과,"13740 Midway Rd. #560, Dallas, TX 75244",972) 241-6862,https://www.dallasmidwaydental.com
[email protected],"13740 Midway Rd. #560, Dallas, TX 75244",972) 241-6862,https://www.dallasmidwaydental.com
업소록,"9901 E. Valley Ranch Pkwy, Irving, TX 75063",972) 444-0660 / 214) 235-9465 / 469) 563-8744 / 972) 815-6395 / 713) 341-5820 / 281) 531-9095 / 972)242-1234 / 972) 251-1269 / 254) 519-0772 / 469.835.7248 / 469.888.1404,https://www.vracu.com
밸리렌치 한의원 (Valley Ranch Acupuncture),"9901 E. Valley Ranch Pkwy, Irving, TX 75063",972) 444-0660 / 214) 235-9465 / 469) 563-8744 / 972) 815-6395 / 713) 341-5820 / 281) 531-9095 / 972)242-1234 / 972) 251-1269 / 254) 519-0772 / 469.835.7248 / 469.888.1404,https://www.vracu.com
밸리렌치 한의원 (Valley Ranch Acupuncture),"9901 E. Valley Ranch Pkwy, Irving, TX 75063",972) 444-0660,https://www.vracu.com
[email protected],"9901 E. Valley Ranch Pkwy, Irving, TX 75063",972) 444-0660,https://www.vracu.com
[email protected],텍사스 도넛협회 (Texas Donut Association of USA),214) 235-9465,https://www.txdonut.com
[email protected],,214) 235-9465,https://www.txdonut.com
할렐루야 기도원,"101 W. Bancroft Drive, Garland, TX 75040",469) 563-8744,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=101+W.+Bancroft+Drive%2C+Garland%2C+TX+75040&z=16&iwloc=A&z=auto
달라스 실로암 교회 (Dallas Siloam Church),"12900 Valley Branch #404, Farmers Branch, TX 75234",972) 815-6395,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=12900+Valley+Branch+%23404%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
[email protected],"12900 Valley Branch #404, Farmers Branch, TX 75234",972) 815-6395,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=12900+Valley+Branch+%23404%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
SK 이노베이션,"11700 Katy Fwy. #900, Houston, TX 77079",713) 341-5820,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11700+Katy+Fwy.+%23900%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
웨스트 할로우 동물병원,"13664 Westheimer Rd. #A, Houston, TX 77077",281) 531-9095,https://www.westhollow.com
케이팝패션(K-POP Fashion),,972)242-1234,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+Denton+Rd.+%23258%2C+Carrollton%2C+TX75007&z=16&iwloc=A&z=auto
[email protected],,972)242-1234,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+Denton+Rd.+%23258%2C+Carrollton%2C+TX75007&z=16&iwloc=A&z=auto
북텍사스 중앙대학교 동문회,,972) 251-1269,
퍼니처 월드 (Furniture World),"506 W Veterans Memorial Blvd, Killeen, TX 76541",254) 519-0772,https://www.facebook.com/furnitureworldtexas
[email protected],"506 W Veterans Memorial Blvd, Killeen, TX 76541",254) 519-0772,https://www.facebook.com/furnitureworldtexas
페어뷰 교회 (Fairview Church),"885 S State Hwy 5 Fairview, TX 75069",469.835.7248 / 469.888.1404,https://www.jesusaction.org
[email protected],"885 S State Hwy 5 Fairview, TX 75069",469.835.7248 / 469.888.1404,https://www.jesusaction.org
업소록,"14670 Memorial Drive, Houston, TX 77079",281) 493-2932 / 972) 242-7269 / 210) 945-9723 / 214-205-3389 / 214-499-2199 / 214) 738-7177 / 972.561.0756 / 469) 795-6744 / 214) 893-8684 / 214) 350-5593 / 972-898-8445 / 972) 898-8445 / 817) 500-5363 / 817) 786-4722,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=14670+Memorial+Drive%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
스시진,"14670 Memorial Drive, Houston, TX 77079",281) 493-2932 / 972) 242-7269 / 210) 945-9723 / 214-205-3389 / 214-499-2199 / 214) 738-7177 / 972.561.0756 / 469) 795-6744 / 214) 893-8684 / 214) 350-5593 / 972-898-8445 / 972) 898-8445 / 817) 500-5363 / 817) 786-4722,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=14670+Memorial+Drive%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
스시진,"14670 Memorial Drive, Houston, TX 77079",281) 493-2932,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=14670+Memorial+Drive%2C+Houston%2C+TX+77079&z=16&iwloc=A&z=auto
Metro PCS,"1016 Trinity Mill Road, Carrollton, TX 75006",972) 242-7269,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1016+Trinity+Mill+Road%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
한미장로교회,"305 W. Byrd Boulevard, Universal City, TX 78148",210) 945-9723,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=305+W.+Byrd+Boulevard%2C+Universal+City%2C+TX+78148&z=16&iwloc=A&z=auto
SR 건축,,214-205-3389 / 214-499-2199,
[email protected],,214-205-3389 / 214-499-2199,
글로벌 침례 신학교,"3108 Valley View Lane, Farmers Branch, TX 75244",214) 738-7177,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3108+Valley+View+Lane%2C+Farmers+Branch%2C+TX+75244&z=16&iwloc=A&z=auto
David Lee 부동산 (The Michael Group R.E Service),"1845 Precinct Line Rd. #206, Hurst, TX 76054",972.561.0756,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1845+Precinct+Line+Rd.+%23206%2C+Hurst%2C+TX+76054&z=16&iwloc=A&z=auto
[email protected],"1845 Precinct Line Rd. #206, Hurst, TX 76054",972.561.0756,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1845+Precinct+Line+Rd.+%23206%2C+Hurst%2C+TX+76054&z=16&iwloc=A&z=auto
